rel_path,label,class_idx,sha1
bad/05_IMG_2E420008_2025-02-24_14-30-01_000063_GlossRatio_cropped.png,bad,0,11298d14abe0fee141287bf7d339f7a2f8a67798
bad/05_IMG_2E420008_2025-02-24_14-30-33_000068_GlossRatio_cropped.png,bad,0,8989e041d0e344defef4d0ff72d62a84778b2c2e
bad/05_IMG_2E420008_2025-02-24_14-30-54_000072_GlossRatio_cropped.png,bad,0,30f9cd4c30e210aae9579771d879b30b249a4e44
bad/05_IMG_2E420008_2025-02-24_14-31-11_000074_GlossRatio_cropped.png,bad,0,2229a52fa081ff1b728e8aad1b5b3e8fc14ee51a
bad/05_IMG_2E420008_2025-02-24_14-40-54_000138_GlossRatio_cropped.png,bad,0,572864a7512e53040f345bf0f3a963f3bbec4037
bad/05_IMG_2E420008_2025-02-24_14-41-08_000140_GlossRatio_cropped.png,bad,0,8d91742436f01a08311b689c0da03f7df232b072
bad/05_IMG_2E420008_2025-02-24_14-51-44_000154_GlossRatio_cropped.png,bad,0,5c1eec2ceaa8d4c88b9a64ea804c7ae9b0339a5c
bad/05_IMG_2E420008_2025-02-24_14-51-48_000155_GlossRatio_cropped.png,bad,0,5df346427897e80bcbb8eac077ec474f75c47724
bad/05_IMG_2E420008_2025-02-24_14-52-43_000166_GlossRatio_cropped.png,bad,0,cf8133ca895a7f351d76a9ebb450ca8cd2227029
bad/05_IMG_2E420008_2025-02-24_14-53-26_000175_GlossRatio_cropped.png,bad,0,b681929ec871b5c5e7a19763b87d6ef1fdc42a5d
bad/05_IMG_2E420008_2025-02-24_14-54-55_000181_GlossRatio_cropped.png,bad,0,d280c63a652323b4ac03c5002dd45f260b085822
bad/05_IMG_2E420008_2025-02-24_14-56-14_000197_GlossRatio_cropped.png,bad,0,9f67415b43a00db60db974b239648b7e7f710408
bad/05_IMG_2E420008_2025-02-24_14-57-02_000207_GlossRatio_cropped.png,bad,0,27a5f5bd98da473a4b43a618945c8f2905f71cc9
bad/05_IMG_2E420008_2025-02-24_15-01-03_000221_GlossRatio_cropped.png,bad,0,0e6eedb8eff953495dfed5a5106583d3464a190c
bad/05_IMG_2E420008_2025-02-24_15-01-58_000233_GlossRatio_cropped.png,bad,0,54703e3f773fae2a68793f3c9ac28041f20d9b54
bad/05_IMG_2E420008_2025-02-24_15-02-46_000243_GlossRatio_cropped.png,bad,0,b54f27d6b01dcebdf2e7cf0be330158c66095511
bad/05_IMG_2E420008_2025-02-24_15-07-57_000270_GlossRatio_cropped.png,bad,0,010faaabca20be46168e897b51efa911950d4fd9
bad/05_IMG_2E420008_2025-02-24_15-08-54_000281_GlossRatio_cropped.png,bad,0,99abef1a03a957af44c1ef447b9a3ebf19b0d8cc
bad/05_IMG_2E420008_2025-02-24_15-09-25_000286_GlossRatio_cropped.png,bad,0,aebe6f99ab64c74ec65952f0c478d3368fbd1888
bad/05_IMG_2E420008_2025-02-24_15-10-23_000298_GlossRatio_cropped.png,bad,0,c328a0d11e3ec8cb28bc3da32c0717d113867574
bad/05_IMG_2E420008_2025-02-24_15-10-27_000299_GlossRatio_cropped.png,bad,0,da7b84452829d1b66caf8344be13d14cf3e7ce62
bad/05_IMG_2E420008_2025-02-24_15-10-31_000300_GlossRatio_cropped.png,bad,0,8c9d4dcf898536bd1c522236c1d2d4241ee4c2af
bad/05_IMG_2E420008_2025-02-24_15-12-05_000318_GlossRatio_cropped.png,bad,0,32042adbf7b703469917c984f1cce62c589c0d94
bad/05_IMG_2E420008_2025-02-24_15-16-17_000329_GlossRatio_cropped.png,bad,0,1632ca29170a2ca5960a9cb5930c62149fe09e90
bad/05_IMG_2E420008_2025-02-24_15-16-24_000330_GlossRatio_cropped.png,bad,0,fa484433df06faa844b7e196c19a74fe4c5c5ad6
bad/05_IMG_2E420008_2025-02-24_15-17-46_000347_GlossRatio_cropped.png,bad,0,6bca510fc129418e92309f8190602da62b2f9593
bad/05_IMG_2E420008_2025-02-24_15-19-46_000371_GlossRatio_cropped.png,bad,0,f59f29159bf4294074600895010737cae9e7d6f8
bad/05_IMG_2E420008_2025-02-24_15-20-09_000376_GlossRatio_cropped.png,bad,0,3e000e297dc09e9873d16a1fa4e211728a9e5558
bad/05_IMG_2E420008_2025-02-24_15-21-57_000396_GlossRatio_cropped.png,bad,0,fad8a817c3d4a0f239a0db6a46180ed956c6c7b4
bad/05_IMG_2E420008_2025-02-24_15-22-12_000399_GlossRatio_cropped.png,bad,0,83516b9b5f9c15fcab00f1d68b87708804b83011
bad/05_IMG_2E420008_2025-02-24_15-33-26_000421_GlossRatio_cropped.png,bad,0,b863f436496e5ddf2e5c1ea3adbf8b15725f3563
bad/05_IMG_2E420008_2025-02-24_15-33-44_000425_GlossRatio_cropped.png,bad,0,d9e53019c8a54071f19131cb7784cc1ff919ef7a
bad/05_IMG_2E420008_2025-02-24_15-33-51_000426_GlossRatio_cropped.png,bad,0,87caa66bd1790573f06c36dd9414e720aa469b85
bad/05_IMG_2E420008_2025-02-24_15-35-43_000447_GlossRatio_cropped.png,bad,0,fd03b197417048f9aeef964b1f7e4427aa0a99c9
bad/05_IMG_2E420008_2025-02-24_15-37-29_000464_GlossRatio_cropped.png,bad,0,cb672d139b82fa18c0da08d36d1dc372a8448524
bad/05_IMG_2E420008_2025-02-24_15-55-50_000467_GlossRatio_cropped.png,bad,0,ae5d9397ca55788b83db6e92a348591483085813
bad/05_IMG_2E420008_2025-02-24_15-57-58_000492_GlossRatio_cropped.png,bad,0,3f082e7484f12610f5fc293d959bdf8bfc912108
bad/05_IMG_2E420008_2025-02-24_15-58-26_000498_GlossRatio_cropped.png,bad,0,184ab6004408d78b1817b5220ade8f5a71cea8c2
bad/05_IMG_2E420008_2025-02-24_15-58-39_000501_GlossRatio_cropped.png,bad,0,695335e7347cf14eb7be07c56d53be053278ac6a
bad/05_IMG_2E420008_2025-02-24_16-07-05_000515_GlossRatio_cropped.png,bad,0,673b6618a3f71dff655b48e580bff98bc0c925bd
bad/05_IMG_2E420008_2025-02-24_16-09-37_000529_GlossRatio_cropped.png,bad,0,725dafb67a8512d9fcd767d50a785d7c9849a26c
bad/05_IMG_2E420008_2025-02-24_16-11-55_000548_GlossRatio_cropped.png,bad,0,18e5f7683bb3170392c450c52bf289a6f942fbba
bad/05_IMG_2E420008_2025-02-24_16-16-38_000573_GlossRatio_cropped.png,bad,0,dd97d6ca0d50e4bcdc9e958438b55eff02d18e11
bad/05_IMG_2E420008_2025-02-24_16-16-44_000574_GlossRatio_cropped.png,bad,0,134ce5de83dfc6a6ced9dfe98b398159c3cac734
bad/05_IMG_2E420008_2025-02-24_16-17-12_000581_GlossRatio_cropped.png,bad,0,d41ff65543a7d6716a23d7181dba5603d25463c8
bad/05_IMG_2E420008_2025-02-24_16-17-22_000583_GlossRatio_cropped.png,bad,0,d47187dd617b908379054174a6ac8a32eaf2b57b
bad/05_IMG_2E420008_2025-02-24_16-17-26_000584_GlossRatio_cropped.png,bad,0,fd48dec3fbd23078c553efe7d8fb1a261f56ae40
bad/05_IMG_2E420008_2025-02-24_16-18-19_000596_GlossRatio_cropped.png,bad,0,415aac704edc4899f5c54d0295d60d4fd64c2657
bad/05_IMG_2E420008_2025-02-24_16-19-28_000611_GlossRatio_cropped.png,bad,0,12a74d22d89324c72e51f5e2df0164c47f37ed71
bad/05_IMG_2E420008_2025-02-24_16-23-58_000627_GlossRatio_cropped.png,bad,0,03ee9569e4d14e71ff053a1ace8e82eaef0e4215
bad/05_IMG_2E420008_2025-02-24_16-24-19_000632_GlossRatio_cropped.png,bad,0,dcae70a52787f86bd6b87f2ed13a5f340868809c
bad/05_IMG_2E420008_2025-02-24_16-27-29_000659_GlossRatio_cropped.png,bad,0,fca5f4b42f6f0ec8cfdc8f0b6a07154f3da15435
bad/05_IMG_2E420008_2025-02-24_16-29-45_000679_GlossRatio_cropped.png,bad,0,a969f8be060ccb8bf8ed46e4fcde96b385f85b63
bad/05_IMG_2E420008_2025-02-24_16-49-27_000735_GlossRatio_cropped.png,bad,0,fabdd58108410c408ce78f51d9c6915efbc50230
bad/05_IMG_2E420008_2025-02-24_16-49-42_000738_GlossRatio_cropped.png,bad,0,3384bf68a902016ca5d59f4b1adff49e2b2331b2
bad/05_IMG_2E420008_2025-02-24_16-50-06_000743_GlossRatio_cropped.png,bad,0,8800326f41219945dc0d1f37fc427c9cf93728ce
bad/05_IMG_2E420008_2025-02-24_16-50-32_000749_GlossRatio_cropped.png,bad,0,9cfcddf1f179a3da957f134ac283488d68b73913
bad/05_IMG_2E420008_2025-02-24_16-50-54_000750_GlossRatio_cropped.png,bad,0,6b0b9c0ee7ccf711738ddfe709e4090ebcaa0a4d
bad/05_IMG_2E420008_2025-02-24_16-51-23_000757_GlossRatio_cropped.png,bad,0,563471a53af6c69a8c7d3f52685f759bf94b4ebf
bad/05_IMG_2E420008_2025-02-24_16-52-55_000775_GlossRatio_cropped.png,bad,0,75d3378a500a45e0d492149b9ae3ee2351781841
bad/05_IMG_2E420008_2025-02-24_16-53-03_000777_GlossRatio_cropped.png,bad,0,c2cac7731201e8f32fc5007b5b125e62fc7c7ba5
bad/05_IMG_2E420008_2025-02-24_16-53-46_000783_GlossRatio_cropped.png,bad,0,9d0f0b7e703d2cb4bc051cdb874669e2c8fba686
bad/05_IMG_2E420008_2025-02-24_16-53-50_000784_GlossRatio_cropped.png,bad,0,1826927f714484e9b637bf75852ae824b68590c8
bad/05_IMG_2E420008_2025-02-24_16-57-33_000810_GlossRatio_cropped.png,bad,0,312603e0a8d86d41b4186cf4f8b18d77c049a907
bad/05_IMG_2E420008_2025-02-24_16-59-12_000829_GlossRatio_cropped.png,bad,0,3387c3f8f427fdab0bf2e9e54b184e71b4a4b4f8
bad/05_IMG_2E420008_2025-02-24_17-03-40_000865_GlossRatio_cropped.png,bad,0,2f63c0cb5d8525ef6d196bbaed25291f80ed1abb
bad/05_IMG_2E420008_2025-02-24_17-13-50_000888_GlossRatio_cropped.png,bad,0,757e3c6fb925f7683ef0cd199ce3843752f8295d
bad/05_IMG_2E420008_2025-02-24_17-14-17_000894_GlossRatio_cropped.png,bad,0,4fbf785c072bc0c7e835ac4d130ccdea2396d6e5
bad/05_IMG_2E420008_2025-02-24_17-16-47_000904_GlossRatio_cropped.png,bad,0,8268c63f3cd961a55813a76a1919528ecefa3632
bad/05_IMG_2E420008_2025-02-24_17-17-52_000919_GlossRatio_cropped.png,bad,0,db7ff35e728d71fc436534bb8fc5b1fec2ee0046
bad/05_IMG_2E420008_2025-02-24_17-18-45_000931_GlossRatio_cropped.png,bad,0,4512839eeb6c92032e1e96fba26cd3178fb5c3a2
bad/05_IMG_2E420008_2025-02-24_17-23-11_000947_GlossRatio_cropped.png,bad,0,39d66ad29eccb1fd731730ac5671e7b52ab52307
bad/05_IMG_2E420008_2025-02-24_17-23-18_000949_GlossRatio_cropped.png,bad,0,d01a978dabfd854a33094b45c3d39ed55d3c70fb
bad/05_IMG_2E420008_2025-02-24_17-24-08_000961_GlossRatio_cropped.png,bad,0,56438c5a49def67d7095fc201a31b1266cb5e028
bad/05_IMG_2E420008_2025-02-24_17-24-17_000963_GlossRatio_cropped.png,bad,0,13ed45dc393be49e4774598672b8220080dd95f7
bad/05_IMG_2E420008_2025-02-24_17-25-25_000972_GlossRatio_cropped.png,bad,0,8fe7a5a09ee83ac8f6e7984d20d0a20634816c72
bad/05_IMG_2E420008_2025-02-24_17-26-54_000987_GlossRatio_cropped.png,bad,0,9f5f9668284c8dfa893dbcbead837449665fc492
bad/05_IMG_2E420008_2025-02-24_17-27-04_000990_GlossRatio_cropped.png,bad,0,4d2ad51d9580f1342bd160260bfd123e24f31e1e
bad/05_IMG_2E420008_2025-02-24_17-27-40_000998_GlossRatio_cropped.png,bad,0,092b2206d893c8ce8974054fffa9ec1af86d7c26
bad/05_IMG_2E420008_2025-02-24_17-28-23_000999_GlossRatio_cropped.png,bad,0,160ddfbd30e408a416f09835f8015fe97a5a9f26
bad/05_IMG_2E420008_2025-02-24_17-29-21_001013_GlossRatio_cropped.png,bad,0,89581d30e300fb6c747e142a85955e47eb72c21b
bad/05_IMG_2E420008_2025-02-24_17-30-11_001026_GlossRatio_cropped.png,bad,0,480b42f778836b19ccbd856ab2c8794d6f25c1bd
bad/05_IMG_2E420008_2025-02-26_10-29-54_000003_GlossRatio_cropped.png,bad,0,50f5bc68067043b99386a7dc1e79324781631735
bad/05_IMG_2E420008_2025-02-26_10-30-08_000005_GlossRatio_cropped.png,bad,0,d8c18f53e75227b4e73476eed7062526062478da
bad/05_IMG_2E420008_2025-02-26_10-31-19_000013_GlossRatio_cropped.png,bad,0,6705f0c676a527ca9b65972252614e35e065adfb
bad/05_IMG_2E420008_2025-02-26_10-32-55_000029_GlossRatio_cropped.png,bad,0,c07ec920c290697a1a5f9e8661c2012ef41cb967
bad/05_IMG_2E420008_2025-02-26_10-33-06_000032_GlossRatio_cropped.png,bad,0,b29e47a834514898e992be45240355a1477cdead
bad/05_IMG_2E420008_2025-02-26_10-33-33_000037_GlossRatio_cropped.png,bad,0,a3bb790c70fb5e10f43452c7765f810b9d5694e3
bad/05_IMG_2E420008_2025-02-26_10-34-28_000047_GlossRatio_cropped.png,bad,0,6ac2e1fc913cfc80ec90f4400a359171cd75ad2a
bad/05_IMG_2E420008_2025-02-26_10-38-09_000051_GlossRatio_cropped.png,bad,0,7c82482fa67da54dbe70bb4aa7cba7242f72c517
bad/05_IMG_2E420008_2025-02-26_10-38-38_000057_GlossRatio_cropped.png,bad,0,0fbcf7e5cd6d72e0634e910c89ca2bae97eb3439
bad/05_IMG_2E420008_2025-02-26_10-38-46_000059_GlossRatio_cropped.png,bad,0,2ae89d56d4fc2a5a9bc21a6b4b03c526df4d2dbb
bad/05_IMG_2E420008_2025-02-26_10-41-55_000096_GlossRatio_cropped.png,bad,0,7744f754b3fdf951f13006c3fcffe4923b26e6b2
bad/05_IMG_2E420008_2025-02-26_10-43-18_000114_GlossRatio_cropped.png,bad,0,6da6c70b7190736c24e34d7c82e956c9a2f808e1
bad/05_IMG_2E420008_2025-02-26_10-47-36_000121_GlossRatio_cropped.png,bad,0,ed3d95a162c4d1f8059a40130e32ec5f3a9a4279
bad/05_IMG_2E420008_2025-02-26_10-50-57_000153_GlossRatio_cropped.png,bad,0,d1b40cdafa431c69d89900b5788f9f782dae5fee
bad/05_IMG_2E420008_2025-02-26_10-51-51_000165_GlossRatio_cropped.png,bad,0,27fa0f5a6b292e7eb6dd19bfebb6dcdc24aa60d1
bad/05_IMG_2E420008_2025-02-26_15-15-31_000402_GlossRatio_cropped.png,bad,0,90dd06ba1e3aaf1cd723e7bb1d55b1990641386f
bad/05_IMG_2E420008_2025-02-26_15-23-47_000462_GlossRatio_cropped.png,bad,0,8a1d8d00646c8bfb90e4410e1a37fc9ebd628417
bad/05_IMG_2E420008_2025-02-26_15-26-08_000482_GlossRatio_cropped.png,bad,0,f8c472356169a12c5689209bb94a09df072f7d7a
bad/05_IMG_2E420008_2025-02-26_15-29-05_000500_GlossRatio_cropped.png,bad,0,533d1a97b2986b865c1d7ea957d78cc1a63d7210
bad/05_IMG_2E420008_2025-03-05_11-01-55_000484_GlossRatio_cropped.png,bad,0,ec6f2b0cee1fa159c7e02e5db37140a27421cd98
bad/05_IMG_2E420008_2025-03-05_11-02-03_000486_GlossRatio_cropped.png,bad,0,76da6372b6d8674c63615d5e20715b72db1e3927
bad/06_IMG_2E420008_2025-01-27_13-56-04_000012_GlossRatio_cropped.png,bad,0,70c58ad516fa932385b19ed3ce95d1f6f7a45cbc
bad/06_IMG_2E420008_2025-01-27_13-56-13_000014_GlossRatio_cropped.png,bad,0,316d2690cbbd6371c04fc6078efb675f7ed04e14
bad/06_IMG_2E420008_2025-01-27_14-00-58_000060_GlossRatio_cropped.png,bad,0,b5ef8a3a3a43dfc9e2345c075f967db86548546e
bad/06_IMG_2E420008_2025-01-27_14-01-53_000065_GlossRatio_cropped.png,bad,0,8097e66fd9768ab52d97f39a2de6909ea94dd149
bad/06_IMG_2E420008_2025-01-27_14-21-07_000082_GlossRatio_cropped.png,bad,0,b80efe00b1c97cce69c92e98fd98ca02a5976e96
bad/06_IMG_2E420008_2025-01-27_14-24-02_000108_GlossRatio_cropped.png,bad,0,6cf8403726e20b11818577539732d6052318c3a0
bad/06_IMG_2E420008_2025-01-27_14-25-14_000121_GlossRatio_cropped.png,bad,0,f3758d8f7296814ff04ad608547ff23bf2fe0756
bad/06_IMG_2E420008_2025-01-27_14-26-46_000133_GlossRatio_cropped.png,bad,0,9a0bcd4f5a8b7324a6f4e8bf14fb585551edcba1
bad/06_IMG_2E420008_2025-01-27_14-29-30_000146_GlossRatio_cropped.png,bad,0,cc412f06052361029bf409352c6498e3bda5ef66
bad/06_IMG_2E420008_2025-01-27_14-30-21_000157_GlossRatio_cropped.png,bad,0,629d948e0b1b9119dc77458affa8a81af19db195
bad/06_IMG_2E420008_2025-01-27_14-32-18_000181_GlossRatio_cropped.png,bad,0,2b14f720bce9a53f7bc75ba9cb0247dad7971e14
